order_id,customer_id,order_date,customer_age,city,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,rating,shipping_days,delivery_distance_km,device,marketing_channel,customer_spend_90d,coupon_code,total_amount
ORD1069300,CUST91935,2025-05-20,31.0,Jaipur,Fashion,Running Shoes,2,4060.12,13.92,Debit Card,Delivered,3.6,5.0,6.54,Mobile,Organic,2681.21,NONE,6989.9
ORD1014040,CUST11370,2024-04-12,27.0,Ahmedabad,Grocery,Novel,2,632.77,18.45,Credit Card,Delivered,4.5,2.0,15.89,Mobile,Affiliate,4453.38,NONE,1032.05
ORD1022983,CUST35361,2024-06-16,33.0,Jaipur,Grocery,Laptop Stand,1,512.46,24.2,Credit Card,Delivered,3.2,,11.77,Mobile,Affiliate,35713.91,SAVE20,388.44
ORD1013144,CUST34226,2024-04-05,23.0,Patna,Fashion,Bluetooth Speaker,2,3084.01,21.1,Debit Card,Delivered,4.4,2.0,2.84,Mobile,Organic,1644.16,,4866.57
ORD1091010,CUST44355,2025-10-26,36.0,Hyderabad,Electronics,Yoga Mat,1,1375.08,26.16,Credit Card,Processing,4.2,1.0,11.48,Mobile,Email,1142.65,FESTIVE,1015.36
ORD1086827,CUST46847,2025-09-25,44.0,Kolkata,Books,Organic Snacks,1,628.0,20.24,Credit Card,Processing,2.7,8.0,7.55,Mobile,Direct,3102.92,NEWUSER,500.89
ORD1073344,CUST11550,2025-06-19,37.0,Lucknow,Home & Kitchen,Organic Snacks,2,1925.8,5.69,Credit Card,Delivered,3.7,5.0,10.81,Mobile,Organic,10428.4,NONE,3632.44
ORD1030122,CUST41547,2024-08-07,45.0,Chennai,Sports,Running Shoes,4,426.12,6.4,COD,Delivered,3.9,3.0,8.21,Mobile,Direct,1351.17,NEWUSER,1595.39
ORD1046373,CUST27236,2024-12-04,42.0,Lucknow,Books,Bluetooth Speaker,2,862.7,12.54,Net Banking,Shipped,4.2,1.0,1.46,Desktop,Organic,10555.37,SAVE20,1509.03
ORD1009890,CUST48117,2024-03-13,,Lucknow,Books,Novel,3,1519.09,18.88,Debit Card,Returned,4.1,1.0,22.66,Mobile,Paid Search,6374.68,NEWUSER,3696.86
ORD1092302,CUST13117,2025-11-04,42.0,Bengaluru,Books,Yoga Mat,1,319.25,20.21,Credit Card,Shipped,4.8,4.0,45.81,Mobile,Organic,5140.89,WELCOME10,254.73
ORD1097948,CUST18074,2025-12-16,34.0,Patna,Home & Kitchen,Face Serum,3,506.13,8.09,UPI,Delivered,5.0,1.0,2.8,Tab,Affiliate,29504.9,FESTIVE,1395.55
ORD1034517,CUST11818,2024-09-08,33.0,Kolkata,Beauty,Wireless Headphones,2,416.24,3.04,Debit Card,Shipped,3.4,5.0,32.77,Mobile,Direct,4772.95,NEWUSER,807.17
ORD1054147,CUST15917,2025-01-30,26.0,Ahmedabad,Fashion,Wireless Headphones,1,390.92,3.17,Debit Card,Cancelled,3.7,5.0,3.48,Mobile,Direct,10649.06,WELCOME10,378.53
ORD1076239,CUST41162,2025-07-10,42.0,Kolkata,Electronics,Running Shoes,2,368.5,7.01,UPI,Delivered,3.5,5.0,3.33,Desktop,social media,,SAVE20,685.34
ORD1098632,CUST11028,2025-12-21,26.0,Kolkata,Sports,Face Serum,1,1236.44,5.58,Credit card,Delivered,4.6,4.0,8.38,Mobile,Organic,4802.58,,1167.45
ORD1042148,CUST46109,2024-11-03,47.0,Hyderabad,Books,Laptop Stand,1,3369.59,17.24,Wallet,,3.5,1.0,24.43,Mobile,Social,2789.3,FESTIVE,2788.67
ORD1020618,CUST89951,2024-05-30,32.0,Bengaluru,Books,Smart Watch,1,295.73,11.49,Net Banking,Delivered,4.3, 5.0 ,2.46,Desktop,Organic,8784.63,WELCOME10,261.75
ORD1040191,CUST89494,2024-10-20,37.0,Patna,Toys,Laptop Stand,2,579.79,19.95,Credit Card,Shipped,4.8,1.0,2.52,Mobile,Direct,5101.27,APP15,928.24
ORD1082356,CUST45594,2025-08-24,40.0,Chennai,Sports,Wireless Headphones,3,1034.48,1.26,Wallet,Delivered,2.8,3.0,13.22,Mobile,Email,487.37,NONE,3064.34
ORD1016650,CUST32533,2024-05-01,35.0,Jaipur,Books,Yoga Mat,1,156.24,24.09,COD,Delivered,4.6,3.0,17.12,Desktop,Organic, 3247.48 ,NONE,118.6
ORD1050194,CUST51407,2025-01-01,47.0,Indore,Beauty,Wireless Headphones,1,2099.23,11.04,Net Banking,Cancelled,4.6,4.0,8.1,Mobile,Organic,4207.97,SAVE20,1867.48
ORD1054746,CUST96016,2025-02-03,30.0,Chennai,Toys,Yoga Mat,1,303.08,19.39,Credit Card,Delivered,4.6,1.0,4.27,Mobile,Social,6283.73,WELCOME10,244.31
ORD1057692,CUST16925,2025.08.45,35.0,Indore,Fashion,Running Shoes,2,1413.03,3.18,Credit Card,Delivered,4.0,1.0,10.41,Desktop,Organic,3162.16,NONE,2736.19
ORD1005768,CUST11925,2024-02-12,31.0,Delhi,Toys,Running Shoes,2,326.71,20.76,Net Banking,Delivered,2.9,3.0,13.94,Mobile,Affiliate,2742.65,APP15,517.77
ORD1038542,CUST51282,2024-10-08,30.0,Delhi,Home & Kitchen,Running Shoes,1,765.71,28.79,Debit Card,Delivered,4.8,3.0,3.63,Mobile,Social,7310.74,NEWUSER,545.26
ORD1088749,CUST30156,,19.0,Delhi,Fashion,Running Shoes,1,1011.37,3.94,UPI,Delivered,4.5,6.0,5.56,Mobile,Direct,3384.24,FESTIVE,971.52
ORD1043851,CUST15810,2024-11-16,18.0,Indore,Beauty,Wireless Headphones,1,472.42,2.15,Wallet,Delivered,3.0,1.0,65.84,Mobile,Organic,34196.76,,462.26
ORD1085983,CUST95462,2025-09-19,33.0,Delhi,Beauty,Organic Snacks,2,590.66,11.92,Wallet,Returned,3.7,1.0,5.93,Mobile,Organic,1529.15,WELCOME10,1040.51
ORD1038208,CUST85851,2024-10-05,28.0,Chennai,Beauty,Novel,1,413.63,12.85,COD,Shipped,3.8,5.0,0.97,Mobile,Direct,6217.84,WELCOME10,360.48
ORD1033887,CUST15033,2024-09-04,20.0,Chennai,Books,Face Serum,1,610.97,11.3,Credit Card,Delivered,4.4,1.0,26.76,Mobile,Affiliate,₹2369.21,NONE,541.93
ORD1014220,CUST22422,2024-04-13,18.0,Bengaluru,Home & Kitchen,Novel,2,3432.59,7.2,Debit Card,Delivered,4.0,1.0,28.27,Tablet,Social,6456.78,NONE,6370.89
ORD1049406,CUST71249,2024-12-26,37.0,Indore,Sports,Smart Watch,2,683.15,20.48,Wallet,Delivered,3.5,5.0,4.58,Desktop,Social,13717.7,WELCOME10,1086.48
ORD1041249,CUST22404,2024-10-28,31.0,Jaipur,Fashion,Novel,2,876.46,10.79,Credit Card,Delivered,4.8,2.0,,Mobile,Social,1433.53,NEWUSER,1563.78
ORD1080862,CUST58654,2025-08-13,39.0,Indore,Grocery,Coffee Maker,2,1117.76,16.3,COD,Delivered,3.9,1.0,45.05,Mobile,Email,18946.11,NONE,1871.13
ORD1023303,CUST70115,2024-06-19,34.0,Jaipur,Fashion,Smart Watch,2,2095.71,1.89%,Debit Card,Delivered,5.0,14.0,4.81,Mobile,Organic,₹29863.23,FESTIVE,4112.2
ORD1018135,CUST41437,2024-05-12,26.0,Indore,Grocery,Coffee Maker,2,320.34,19.46,Wallet,Delivered,5.0,7.0,5.03,Desktop,Paid Search,854.0,NEWUSER,516.0
ORD1022592,CUST72368,2024-06-13,38.0,Mumbai,Sports,Running Shoes,1,607.28,8.39,Wallet,Delivered,3.5,4.0,13.12,Mobile,Direct,1414.34,NONE,556.33
ORD1067091,CUST59364,2025-05-04,47.0,Patna,Fashion,Smart Watch,1,376.41,1.42,?,Delivered,4.7,1.0,9.89,Mobile,Direct,13676.75,NEWUSER,371.06
ORD1061539,CUST41331,2025-03-25,49.0,Indore,Home & Kitchen,Bluetooth Speaker,4,1406.16,32.95,Net Banking,Shipped,3.6,6.0,3.45,Mobile,Organic,9214.74,NONE,3771.32
ORD1035683,CUST60327,2024-09-17,22.0,Kolkata,Beauty,Running Shoes,1,930.87,26.41,,Delivered,4.0,, 14.98 ,Desktop,Paid Search,14865.8,APP15,685.03
ORD1094755,CUST28080,2025-11-22,46.0,Hyderabad,Electronics,Bluetooth Speaker,1,1008.6,2.94,Net Banking,Delivered,3.9,3.0,2.28,Mobile,Social,5883.93,WELCOME10,978.95
ORD1037256,CUST64657,2024-09-28,18.0,Indore,Books,Wireless Headphones,2,589.76,16.48,COD,Delivered,3.7,6.0,9.65,,Organic,3310.2,WELCOME10,985.14
ORD1039201,CUST19436,2024-10-13,41.0,Mumbai,Fashion,Running Shoes,1,987.86,9.14,UPI,Delivered,4.5,9.0,13.69,Mobile,Affiliate,1718.79,FESTIVE,897.57
ORD1097580,CUST60185,2025-12-13,42.0,Kolkata,Fashion,Smart Watch,1,385.25,6.71,Net Banking,Delivered,4.5,6.0,20.36,Mobile,Paid Search,15623.14,FESTIVE,359.4
ORD1042535,CUST81543,2024-11-06,26.0,Ahmedabad,Beauty,Yoga Mat,1,363.33,26.14,Net Banking,Delivered,2.7,2.0,14.88,Desktop,Direct,43337.11,SAVE20,268.36
ORD1010483,CUST93352,2024-03-17,24.0,Lucknow,Electronics,Wireless Headphones,2,2905.11,12.86,COD,Shipped,4.4,1.0,4.89,Mobile,Social,3526.99,FESTIVE,5063.03
ORD1061569,CUST90387,2025-03-25,29.0,Pune,Books,Laptop Stand,1,3812.96,22.02,Net Banking,Delivered,3.5,12.0,21.85,pc,Organic, 2457.05 ,NONE,2973.35
ORD1072544,CUST97119,2025-06-13,30.0,Bengaluru,Beauty,Face Serum,2,1080.56,34.92,Wallet,Returned,3.8,4.0,15.21,Mobile,,6439.92,WELCOME10,1406.46
ORD1043952,CUST58388,2024-11-16,26.0,Lucknow,Books,Laptop Stand,1,786.99,17.4,UPI,Delivered,4.0,3.0,2.79,Desktop,Direct,9394.71,WELCOME10,650.05
ORD1072328,CUST43118,2025-06-11,26.0,,Sports,Face Serum,2,2544.38,36.62,Debit Card,Delivered,3.1,1.0,20.7,Mobile,Affiliate,35553.49,SAVE20,3225.26
ORD1008800,CUST14338,2024-03-05,40.0,Kolkata,Books,Coffee Maker,2,159.28,15.31,UPI,Cancelled,3.9,2.0,2.38,Mobile,Email,4966.64,NONE,269.79
ORD1050792,CUST81341,,44.0,Indore,Beauty,Organic Snacks,5,918.15,13.22,COD,Delivered,5.0,1.0,5.29,Mobile,Paid Search,975.58,WELCOME10,3983.85
ORD1027539,CUST84695,2024-07-20,28.0,Kolkata,Home & Kitchen,Smart Watch,1,518.85,18.81,Debit Card,Delivered,4.7,2.0,71.92,Desktop,Direct,33511.16,SAVE20,421.25
ORD1016095,CUST43279,2024-04-27,18.0,Bengaluru,Home & Kitchen,Smart Watch,1,538.19,26.69,Net Banking,Cancelled,4.7,6.0,12.2,Tablet,Direct,8652.91,,394.55
ORD1077467,CUST35154,2025-07-19,49.0,Jaipur,Fashion,Smart Watch,5,204.3,3.03,COD,Processing,4.7,3.0,15.63,Mobile,Organic,5268.36,APP15,990.55
ORD1096755,CUST13622,2025-12-07,31.0,Indore,Sports,Wireless Headphones,2,1626.23,1.91,Net Banking,Shipped,2.7,1.0,2.56,Mobile,Social,11598.19,NONE,3190.34
ORD1031594,CUST68291,2024-08-18,32.0,Bengaluru,Beauty,Laptop Stand,1,301.53,5.64,UPI,Delivered,4.0,3.0,21.03,Mobile,Affiliate,4609.73,NONE,284.52
ORD1010825,CUST16763,2024-03-20,26.0,Patna,Beauty,Yoga Mat,2,796.08,9.85,Debit Card,Delivered,4.9,6.0,17.17,Mobile,Affiliate,14699.29,WELCOME10,1435.33
ORD1056544,CUST67368,2025-02-16,150,Lucknow,Electronics,Wireless Headphones,2,185.05,17.7,Debit Card,Delivered,3.6,8.0,5.79,Desktop,Direct,5050.98,FESTIVE,304.59
ORD1030101,CUST69744,2024-08-07,49.0,Pune,Fashion,Organic Snacks,1,944.96,29.42,Credit Card,Delivered,5.0,4.0,7.74,Mobile,Direct,851.63,WELCOME10,666.95
ORD1079577,CUST78172,2025-08-03,46.0,Mumbai,Toys,Bluetooth Speaker,4,453.89,9.29,Credit Card,Delivered,3.9,1.0,2.74,Desktop,Social,,WELCOME10,₹1646.89
ORD1004200,CUST95771,2024-01-31,24.0,Hyderabad,Home & Kitchen,Organic Snacks,2, 368.61 ,25.79,COD,Delivered,4.2,1.0,2531,Mobile,Paid_Search,7108.8,NONE,547.09
ORD1029093,CUST16078,2024-07-31,32.0,Hyderabad,Fashion,Novel,1,215.03,6.57,Credit Card,Delivered,4.0,3.0,12.63,Desktop,Direct,12919.83,APP15,200.9
ORD1049306,CUST59743,2024-12-25,45.0,Indore,,Coffee Maker,1,4011.38,1.81,Credit Card,Delivered,3.6,2.0,,Desktop,Affiliate,28546.17,FESTIVE,3938.77
ORD1065384,CUST23056,2025-04-22,18.0,Kolkata,Toys,Bluetooth Speaker,3,1956.04,4.73,Credit Card,Delivered,4.4,2.0,4.49,Mobile,Organic,13895.85,NEWUSER,5590.56
ORD1033250,CUST37752,2024-08-30,18.0,Ahmedabad,Home & Kitchen,Yoga Mat,2,1950.45,16.15,UPI,Shipped,3.6,2.0,3.94,Mobile,Social,991.41,APP15,3270.9
ORD1083550,CUST97819,2025-09-01,35.0,Pune,Books,Wireless Headphones,1,1701.22,1.46,Net Banking,Processing,4.7,3.0,14.46,Tablet,Direct,9728.85,SAVE20,1676.38
ORD1012312,CUST77994,2024-03-30,44.0,Mumbai,Beauty,Smart Watch,1,550.37,36.72,Wallet,Delivered,4.8,5.0,73.47,Mobile,Direct,1080.97,,348.27
ORD1090313,CUST51853,2025-10-21,27.0,Delhi,Beauty,Bluetooth Speaker,1,2142.27,12.32,Credit Card,Returned,4.1,6.0,7.99,Desktop,Social,8859.38,NONE,1878.34
ORD1071056,CUST19468,2025-06-02,25.0,Delhi,Books,Novel,1,700.47,20.24,Credit Card,Shipped,4.2,1.0,18.16,Mobile,Direct,3572.55,FESTIVE,558.69
ORD1096419,CUST30637,2025-12-04,31.0,Indore,Beauty,Bluetooth Speaker,2,273.46,20.03,UPI,Processing,3.6,4.0,48.1,Mobile,Paid Search,1750.4,,437.37
ORD1017445,CUST34866,2024-05-07,28.0,Jaipur,Sports,Bluetooth Speaker,1,17742.63, 32.67 ,UPI,Delivered,2.9,1.0,26.37,Mobile,Social,2143.88,NEWUSER,11946.11
ORD1056280,CUST53717,2025-02-14,20.0,Pune,Beauty,Smart Watch,1,2728.92,19.13,Wallet,Delivered,4.4,3.0,10.27,Desktop,Organic,140197.72,FESTIVE,2206.88
ORD1099815,CUST61914,,18.0,Patna,Home & Kitchen,Running Shoes,1,878.52,4.8,Wallet,Delivered,3.8,2.0,4.57,Mobile,Direct,1489.79,NEWUSER,836.35
ORD1041037,CUST68065,2024-10-26,27.0,Patna,Electronics,Face Serum,2,606.67,17.02,Net Banking,Returned,3.5,6.0,5.3,Mobile,Paid Search,12677.82,SAVE20,1006.83
ORD1020574,CUST51142,2024-05-30,30.0,Mumbai,Fashion,Running Shoes,2,605.56,4.41,Wallet,Delivered,4.1,8.0,2.44,Mobile,Paid Search,8302.51,FESTIVE,1157.71
ORD1097134,CUST82320,2025-12-10,32.0,Bengaluru,Toys,Organic Snacks,2,2734.1,8.17,Net Banking,Delivered,3.6,1.0,9.17,Mobile,Paid Search,1696.53,FESTIVE,5021.45
ORD1000927,CUST18298,2024-01-07,36.0,Indore,Sports,Novel,1,1194.28,19.66,Debit Card,Delivered,4.3,9.0,37.8,Mobile,Organic,14816.8,WELCOME10,959.48
ORD1012984,CUST20891,2024-04-04,33.0,Patna,Toys,Wireless Headphones,2,5757.26,5.83,Net Banking,Shipped,5.0,8.0,10.6,Mobile,Organic,2101.44,APP15,10843.22
ORD1016272,CUST44597,2024-04-28,21.0,Ahmedabad,Beauty,Face Serum,1,528.2,3.36,UPI,Delivered,4.7,4.0,2.48,Mobile,Social,3607.71,APP15,510.45
ORD1033399,CUST92196,2024-08-31,56.0,Pune,Home & Kitchen,Laptop Stand,3,2201.29,8.36,Wallet,Delivered,2.8,3.0,56.11,Mobile,Organic,23285.66,APP15,6051.79
ORD1067332,CUST29878,2025-05-06,27.0,Ahmedabad,Sports,Running Shoes,1,1496.06,12.0,UPI,Delivered,4.9,3.0,6.2,Desktop,Social,580.54,SAVE20,1316.53
ORD1095947,CUST49499,2025-12-01,18.0,Hyderabad,Electronics,Running Shoes,5,395.82,36.19,COD,Delivered,3.7,7.0,3.27,Mobile,Social,7207.55,FESTIVE,1262.86
ORD1050292,CUST82386,2025-01-02,43.0,Delhi,Home & Kitchen,Smart Watch,1,642.11,13.68,COD,Delivered,5.5,3.0,5.0,Mobile,Email,5102.69,APP15,554.27
ORD1055275,CUST11747,2025-02-07,30.0,Patna,Home & Kitchen,Yoga Mat,1,179.83,11.61,Net Banking,Cancelled,3.6,2.0,1.87,Mobile,Social,53002.85,NONE,158.95
ORD1073111,CUST34983,,37.0,Lucknow,Home & Kitchen,Face Serum,1,435.17,9.13,Wallet,Delivered,4.2,3.0,3.31,Mobile,Direct,15771.2,,395.44
ORD1029099,CUST14773,2024-07-31,44.0,Lucknow,Home & Kitchen,Bluetooth Speaker,4,548.75,9.92,Credit Card,Cancelled,3.7,2.0,10.13,Desktop,Email,2789.87,FESTIVE,1977.26
ORD1097931,CUST57151,2025-12-15,41.0,Bengaluru,Books,Yoga Mat,2,343.36,3.65,UPI,Returned,2.6,6.0,14.25,Mobile,Direct,918.87,WELCOME10,661.65
ORD1081888,CUST95825,2025-08-20,35.0,Delhi,Beauty,Coffee Maker,1,633.16,19.59,Net Banking,Delivered,4.7,1.0,4.94,Mobile,Email,2480.47,NONE,509.12
ORD1059539,CUST14906,2025-03-10,23.0,Lucknow,Toys,Face Serum,1,542.26,26.14,COD,Delivered,3.6,4.0,2.33,Mobile,Paid Search,1294.49,NEWUSER,400.51
ORD1005283,CUST16333,2024-02-08,41.0,Jaipur,Fashion,Yoga Mat,3,153.95,19.15,Wallet,Processing,4.8,4.0,4.9,Mobile,Email,₹16645.75,NEWUSER,373.41
ORD1073949,CUST62462,2025-06-23,18.0,Indore,Books,Smart Watch,1,387.97,1.66,Wallet,Delivered,4.2,5.0,3.33,Mobile,Direct,2625.78,NONE,381.53
ORD1075078,CUST11318,2025-07-02,0,Lucknow,electronics,Organic Snacks,1,1039.23,19.79,Debit Card,Delivered,4.0,9.0,12.64,Mobile,Email,14373.03,FESTIVE,833.57
ORD1019315,CUST84284,2024-05-21,47.0,Patna,Electronics,Bluetooth Speaker,2,552.84,7.95,Credit Card,Processing,3.7,5.0,11.3,Mobile,Paid Search,10305.67,WELCOME10,1017.78
ORD1095209,CUST81939,2025-11-26,31.0,Lucknow,Electronics,Face Serum,3,4662.56,13.01,Wallet,Processing,5.0,1.0,3.84,Desktop,Organic,14424.8,NEWUSER,12167.88
ORD1050383,CUST76119,2025-01-02,37.0,Jaipur,Home & Kitchen,Bluetooth Speaker,1,831.36,4.69,Debit Card,Delivered,4.6,1.0,4.1,Mobile,Affiliate,1411.45,WELCOME10,792.37
ORD1018274,CUST86143,2024-05-13,26.0,Jaipur,Books,Yoga Mat,1,1552.27,23.67,Net Banking,Delivered,5.0,5.0,6.67,Mobile,Organic,4669.96,FESTIVE,1184.85
ORD1084507,CUST46836,2025-09-08,32.0,Kolkata,Fashion,Coffee Maker,2,310.46,6.25,Credit Card,Delivered,4.5,1.0,8.58,Desktop,Paid Search,2163.0,APP15,582.11
ORD1077000,CUST33310,2025-07-16,40.0,Delhi,Books,Laptop Stand,1,108.31,19.46,cash on delivery,Cancelled,3.7,3.0,7.01,Mobile,Organic,2263.71,FESTIVE,87.23
ORD1061589,CUST25627,2025-03-25,50.0,Chennai,Electronics,Coffee Maker,1,826.9,23.38,,Delivered,3.1,8.0,3.26,Mobile,Organic,3359.25,FESTIVE,633.57
ORD1067625,CUST59493,2025-05-08,36.0,Hyderabad,Books,Wireless Headphones,1,1898.56,4.9,Credit Card,Returned,3.4,3.0,4.18,Mobile,Email,3586.97,APP15,1805.53
ORD1070107,CUST37056,2025-05-26,28.0,Chennai,Toys,Running Shoes,2,3323.58,22.65,Credit Card,Shipped,3.5,5.0,2.85,mobile,Paid Search,4413.19,SAVE20,5141.58
ORD1020425,CUST42920,2024-05-29,23.0,Pune,Toys,Bluetooth Speaker,1,342.62,4.82,COD,Delivered,3.6,3.0,22.96,Mobile,Paid Search,,NONE,326.11
ORD1003291,CUST57404,2024-01-25,35.0,Mumbai,Beauty,Face Serum,4,943.2,3.32,Net Banking,Delivered, 3.4 ,1.0,5.86,Mobile,Social,11426.01,NONE,3647.54
ORD1013013,CUST65456,2024-04-04,37.0,Bengaluru,Toys,Running Shoes,2,1403.52,13.96,UPI,Delivered,3.8,1.0,4.75 km,Tab,Social,1511.12,APP15,2415.18
ORD1096639,CUST96848,2025-12-06,36.0,Mumbai,Grocery,Coffee Maker,1,7035.74,5.96,UPI,Delivered,4.9,14.0,11.29,Mobile,Email,7875.01,APP15,6616.41
ORD1035204,CUST43337,2024-09-13,25.0,Lucknow,Home & Kitchen,Running Shoes,5,1780.67,1.92,Credit Card,Delivered,,2.0,2.32,Mobile,None,38716.62,SAVE20,8732.41
ORD1054291,CUST63090,2025-01-31,32.0,Bengaluru,Beauty,Laptop Stand,2,565.15,12.65,Net Banking,Delivered,3.1,3.0,17.36,Tablet,Social,3005.55,APP15,987.32
ORD1095718,CUST91934,2025-11-29,50.0,Chennai,Fashion,Coffee Maker,5,375.21,3.01,UPI,Delivered,3.6,1.0,10.95,Desktop,Affiliate,1632.5,NEWUSER,1819.58
ORD1004055,CUST66116,2024-01-30,36.0,Bombay,Fashion,Bluetooth Speaker,3,282.58,8.22,Net Banking,Delivered,4.1,9.0,12.98,Mobile,Social,1936.07,WELCOME10,778.06
ORD1091420,CUST16422,2025-10-29,24.0,Bengaluru,Toys,Bluetooth Speaker,4,424.76,5.45,Net Banking,cancelled,4.0,1.0,37.0,Desktop,Affiliate,2384.25,SAVE20,1606.44
ORD1099515,CUST43584,2025-12-27,35.0,Jaipur,Sports,Yoga Mat,2,1272.73,13.79,Debit Card,Delivered,4.0,-2,9.81,Mobile,Organic,9296.73,NONE,2194.44
ORD1072500,CUST85139,2025-06-13,45.0,Pune,Home & Kitchen,Running Shoes,,555.37,9.58,Net Banking,Shipped,3.9,2.0,12.21,Mobile,Organic,4037.9,NEWUSER,502.17
ORD1054747,CUST90611,2025-02-03,34.0,Mumbai,Fashion,Coffee Maker,1,1413.18,10.92,Credit Card,Delivered,4.7,2.0,4.29,Tablet,Paid Search,8706.84,APP15,1258.86
ORD1090297,CUST12671,2025-10-21,42.0,Indore,Sports,Organic Snacks,1,2557.22,21.82,UPI,Delivered,,3.0,19.58,Mobile,Direct,27457.0,NEWUSER,1999.23
ORD1041322,CUST81494,2024-10-28,43.0,Ahmedabad,Electronics,Bluetooth Speaker,3,2335.98,5.38,Credit Card,Delivered,5.0,9.0,11.25,Mobile,Direct,5080.78,APP15,6630.91
ORD1058869,CUST95565,2025-03-05,31.0,Patna,Grocery,Yoga Mat,1,751.64,22.31,Credit Card,Returned,4.8,1.0,6.38,Mobile,Affiliate,7799.24,,583.95
ORD1034675,CUST70759,2024-09-10,32.0,Pune,Electronics,Bluetooth Speaker,4,155.39,22.89,UPI,Delivered,3.6,3.0,6.48,Mobile ,Direct,2586.52,NONE,479.28
ORD1069479,CUST37011,2025-05-22,20.0,Bengaluru,Beauty,Wireless Headphones,1,3330.41,16.27,Debit Card,Delivered,4.9,2.0,9.42,mobile,Organic,5759.12,SAVE20,2788.55
ORD1032660,CUST10372,2024-08-26,25.0,Chennai,Fashion,Wireless Headphones,2,109.51,29.45,UPI,Shipped,4.5,2.0,9.52,Desktop,Organic,1383.31,,154.52
ORD1087444,CUST54787,2025-09-30,18.0,Jaipur,Fashion,Face Serum,2,6634.91,8.54,Credit Card,Processing,5.0,1.0,13.43,Mobile,Social,1725000.0,NEWUSER,12136.58
ORD1092565,CUST42692,2025-11-06,29.0,Lucknow,Books,Coffee Maker,1,711.31,23.43,cash on delivery,CANCELLED ,4.7,2.0,42.14,Mobile,Social,2299.09,FESTIVE,544.65
ORD1069566,CUST79048,2025-05-22,18.0,Delhi,Toys,Novel,2,858.84,15.14,Credit card,Delivered,4.0,3.0,6.4,Desktop,Organic,24983.55,SAVE20,1457.62
ORD1056594,CUST76013,2025-02-17,60.0,Patna,Grocery,Bluetooth Speaker,2,13332.37,5.57,Net Banking,Delivered,3.6,5.0,26.93,Mobile,Organic,16858.42,NONE,25179.51
ORD1038366,CUST68777,2024-10-07,36.0,Lucknow,Fashion,Yoga Mat,2,708.99,24.14,Credit Card,Processing,3.9,7.0,12.16,Mobile,Organic,6007.94,APP15,1075.68
ORD1006650,CUST11412,2024-02-18,40.0,Delhi,Books,Yoga Mat,1,719.85,6.04,,Delivered,3.7,45,27.62,Desktop,Direct,14074.94,SAVE20,676.37
ORD1061701,CUST58368,2025-03-26,33.0,Pune,Toys,Wireless Headphones,3,1688.46,18.33,COD,Delivered,3.4,2.0,5.88,Desktop,Organic,3743.54,NEWUSER,4136.9
ORD1012861,CUST25914,2024-04-03,21.0,Lucknow,Grocery,Face Serum,2,177.9,18.92,Wallet,Delivered,4.2,4.0,7.21,Mobile,Organic,4571.14,APP15,288.48
ORD1094132,CUST91963,2025-11-18,30.0,Kolkata,Fashion,Bluetooth Speaker,1,912.64,13.16,Net Banking,Delivered,3.6,7.0,14.65,pc,Direct,11562.18,SAVE20,792.54
ORD1026075,CUST58857,2024-07-09,22.0,Pune,Toys,Bluetooth Speaker,2,1376.25,26.63,Debit Card,Delivered,4.1,5.0,5.92,Desktop,Social,1698.6,NONE,2019.51
ORD1034711,CUST46432,2024-09-10,50.0,Delhi,Home & Kitchen,Yoga Mat,2,995.05,9.22,Net Banking,Delivered,4.7,7.0,3.6,Mobile,Organic,3020.93,APP15,1806.61
ORD1034941,CUST82975,2024-09-12,43.0,Ahmedabad,Home & Kitchen,Running Shoes,1,1316.88,3.69,COD,Processing,2.9,1.0,82.55,Mobile,Paid Search,4238.45,NONE,1268.29
ORD1001849,CUST21557,2024-01-14,39.0,Mumbai,Grocery,Running Shoes,1,3325.4,6.97,Debit Card,Delivered,4.5,1.0,19.78,Mobile,,11631.5,SAVE20,3093.62
ORD1046407,CUST90350,2024-12-04,35.0,Pune,Sports,Coffee Maker,1,203.21,12.82,Debit Card,Delivered,3.9,4.0,16.11,Mobile,Social,,APP15,177.16
ORD1076973,CUST20221,2025-07-15,37.0,Lucknow,Toys,Face Serum,2,1689.84,14.47,Net Banking,Shipped,3.8,11.0,10.44,Mobile,Organic,5765.11,NONE,2890.64
ORD1004500,CUST64431,2024-02-02,18.0,Lucknow,Electronics,Laptop Stand,1,341.93,7.24,COD,Delivered,3.6,1.0,4.87,Mobile,Organic,10143.06,APP15,317.17
ORD1051415,CUST27797,2025-01-10,34.0,Lucknow,Sports,Laptop Stand,2,,12.44,COD,Delivered,5.0,5.0,3.64,Mobile,Organic,3771.59,NEWUSER,1039.85
ORD1054545,CUST66330,2025-02-02,51.0,Hyderabad,Toys,Coffee Maker,1,4410.56,11.51,COD,Delivered,4.1,7.0,20.83,Desktop,Organic,10479.51,APP15,3902.9
ORD1063052,CUST68723,2025-04-05,30.0,Bombay,Electronics,Laptop Stand,1,337.8,17.19,Debit Card,Delivered,3.7,,,Desktop,Paid Search,10307.96,NEWUSER,
ORD1094149,CUST30005,2025-11-18,40.0,Ahmedabad,Beauty,Novel,1,740.27,11.42,Wallet,Processing,3.7,4.0,13.18,Mobile,Social,29681.75,SAVE20,655.73
