,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount
49570,ORD1023777,CUST25981,2024-06-22,41.0,Hyderabad,Grocery,Novel,2.0,1126.16,17.4,Net Banking,Delivered,4.4,4.0,10.63,Mobile,Email,4468.88,FESTIVE,1860.42
49571,ORD1085149,CUST30049,2025-09-13,18.0,Kolkata,Grocery,Wireless Headphones,3.0,1983.57,7.19,Debit Card,Delivered,4.6,,6.73,Desktop,Email,2371.38,APP15,5522.85
49572,ORD1087669,CUST46989,2025-10-01,18.0,Mumbai,Books,Organic Snacks,3.0,1601.09,7.03,Debit Card,Delivered,4.5,5.0,4.08,Desktop,Organic,4025.99,APP15,4465.6
49573,ORD1038923,CUST45583,2024-10-11,42.0,Chennai,,Laptop Stand,1.0,694.53,19.32,COD,Delivered,3.0,3.0,25.16,Mobile,Organic ,1223.34,FESTIVE,560.35
49574,ORD1019145,CUST89122,2024-05-19,46.0,Pune,Toys,Yoga Mat,4.0,2186.83,13.13,Wallet,Delivered,3.2,5.0,3.37,Mobile,Direct,19570.29,SAVE20,7598.8
49575,ORD1090632,CUST38088,2025-10-23,25.0,Jaipur,Books,Bluetooth Speaker,1.0,482.36,9.61,UPI,Delivered,2.9,7.0,13.67,Mobile,Organic,2751.27,WELCOME10,436.01
49576,ORD1072719,CUST32529,2025-06-14,38.0,Jaipur,Grocery,Running Shoes,2.0,378.41,20.3,,Delivered,,,13.69,Mobile,Organic,2147.68,SAVE20,603.19
49577,ORD1071151,CUST45764,2025-06-03,26.0,Bengaluru,Books,Laptop Stand,1.0,1538.56,10.94,Net Banking,Delivered,3.5,7.0,34.95,Mobile,Organic,3470.68,NONE,1370.24
49578,ORD1087663,CUST12652,2025-10-01,35.0,Ahmedabad,Beauty,Laptop Stand,3.0,1293.12,25.65,Credit Card,Delivered,3.8,5.0,31.72,Mobile,Paid Search,2723.27,APP15,2884.3
49579,ORD1012320,CUST59663,2024-03-30,28.0,Hyderabad,Sports,Organic Snacks,1.0,2975.17,0.8,Net Banking,Delivered,4.2,3.0,7.48,Mobile,Direct,10724.95,WELCOME10,2951.37
49580,ORD1081094,CUST90317,2025-08-14,30.0,Mumbai,Sports,Laptop Stand,4.0,9895.92,3.88,Debit Card,Delivered,4.6,3.0,12.3,Mobile,Organic,4828.91,NEWUSER,38047.83
49581,ORD1088873,CUST30893,2025-10-10,20.0,Mumbai,Toys,Bluetooth Speaker,3.0,396.37,,COD,Delivered,4.0,7.0,4.82,Mobile,Organic,2740.35,NEWUSER,931.31
49582,ORD1081066,CUST46535,2025-08-14,34.0,Pune,Books,Yoga Mat,1.0,507.19,18.71,Credit Card,Shipped,3.8,7.0,4.37,Mobile,Paid Search,1905.94,APP15,412.29
49583,ORD1034398,CUST83982,2024-09-08,20.0,Mumbai,Grocery,Coffee Maker,1.0,1000.1,19.49,UPI,Delivered,3.8,1.0,26.29,Mobile,Organic,18687.39,APP15,805.18
49584,ORD1000378,CUST76732,2024-01-03,48.0,Hyderabad,Grocery,Organic Snacks,1.0,5256.19,14.07,Wallet,Shipped,5.0,6.0,3.26,Desktop,Paid_Search,152.12,SAVE20,4516.64
49585,ORD1009650,CUST33384,2024-03-11,48.0,Bengaluru,Sports,Wireless Headphones,1.0,1073.47,34.9,Wallet,Processing,3.8,6.0,8.67,Mobile,Paid Search,1965.72,NONE,698.83
49586,ORD1003609,CUST26445,2024-01-27,32.0,Indore,Books,Coffee Maker,1.0,487.93,7.95,UPI,Delivered,4.3,10.0,1.67,Mobile,Social,2016.53,WELCOME10,449.14
49587,ORD1097575,CUST17891,2025-12-13,26.0,Bengaluru,Books,Yoga Mat,1.0,137.19,14.4,Wallet,Delivered,3.6,6.0,12.88,Mobile,Social,4510.55,NEWUSER,117.43
49588,ORD1083745,CUST48381,2025-09-03,32.0,Hyderabad,Home & Kitchen,Bluetooth Speaker,5.0,7820.85,16.8,Wallet,Delivered,3.9,8.0,11.57,Desktop,Paid Search,14520.14,FESTIVE,32534.74
49589,ORD1092553,CUST36525,2025-11-06,20.0,Hyderabad,Sports,Running Shoes,2.0,156.93,6.41,COD,Delivered,3.8,14.0,7.12,Mobile,Email,8147.5,WELCOME10,293.74
49590,ORD1018719,CUST97020,2024-05-16,18.0,Lucknow,?,Organic Snacks,2.0,3850.14,8.64,Net Banking,Delivered,4.2,1.0,6.08,Mobile,Paid Search,40492.17,FESTIVE,7034.98
49591,ORD1016296,CUST24753,2024-04-28,27.0,Indore,Fashion,Coffee Maker,1.0,697.59,,Wallet,Cancelled,3.6,2.0,16.8,Mobile,Affiliate,62347.32,FESTIVE,624.13
49592,ORD1019923,CUST30482,2024-05-25,48.0,Jaipur,Home & Kitchen,Laptop Stand,4.0,510.45,38.27,COD,Delivered,3.5,4.0,9.06,Mobile,Social,20562.29,NEWUSER,1260.4
49593,ORD1082207,CUST61587,2025-08-23,24.0,Kolkata,Beauty,Bluetooth Speaker,1.0,2049.5,23.21,COD,cancelled,3.4,2.0,0.0,Mobile,Affiliate,1443.02,NONE,1573.81
49594,ORD1071394,CUST63499,2025-06-05,41.0,Mumbai,Home & Kitchen,Coffee Maker,0.0,325.57,15.23,Debit Card,Delivered,3.4,1.0,5.3,Desktop,Affiliate,14840.0,SAVE20,275.99
49595,ORD1081133,CUST60445,2025-08-15,39.0,Ahmedabad,Grocery,Face Serum,1.0,1415.14,17.95,UPI,Delivered,4.7,3.0,8.71,Mobile,Direct,10869.78,WELCOME10,1161.12
49596,ORD1088075,CUST77198,2025-10-04,35.0,Jaipur,Books,Novel,1.0,1705.47,6.29,Debit Card,,4.8,2.0,13.94,Desktop,Paid Search,2091.76,NONE,1598.2
49597,ORD1013155,CUST98139,2024-04-06,39.0,Hyderabad,Beauty,Wireless Headphones,2.0,928.34,2.23,Debit Card,Delivered,4.8,5.0,49.34,mobile,Direct,2056.18,NEWUSER,1815.28
49598,ORD1071489,CUST65214,2025-06-05,18.0,Bengaluru,Home & Kitchen,Novel,5.0,350.43,11.18,Credit Card,Delivered,3.7,5.0,22.65,Mobile,Social,6778.39,WELCOME10,1556.26
49599,ORD1060307,CUST62490,2025-03-16,19.0,Patna,Toys,Face Serum,1.0,716.41,9.6,Credit Card,Cancelled,3.3,6.0,3.93,Desktop,Organic,1762.22,NONE,647.63
49600,ORD1056729,CUST42659,2025-02-18,30.0,Pune,Sports,Laptop Stand,1.0,1854.32,26.21,Credit Card,Delivered,4.0,5.0,1.4,Tablet,Social,890.24,WELCOME10,1368.3
49601,ORD1048490,CUST22280,2024-12-19,36.0,Kolkata,Beauty,Face Serum,3.0,1019.62,28.09,Debit Card,Shipped,4.9,6.0,4.11,Desktop,Paid Search,8716.02,APP15,2199.63
49602,ORD1025058,CUST15921,2024-07-01,24.0,Patna,Books,Face Serum,1.0,634.42,5.19,UPI,Cancelled,4.9,,7.4,Mobile,Organic,12564.51,NEWUSER,601.49
49603,ORD1018387,CUST57398,2024-05-14,26.0,Lucknow,Electronics,Face Serum,2.0,2195.41,16.82,COD,Delivered,4.0,6.0,8.16,Tablet,Social,6682.23,,3652.28
49604,ORD1088024,CUST56333,2025-10-04,29.0,Indore,Home & Kitchen,Coffee Maker,3.0,295.27,21.61,Net Banking,Shipped,4.4,4.0,5.53,Desktop,Direct,7101.74,APP15,694.39
49605,ORD1010837,CUST42241,2024-03-20,40.0,Kolkata,Grocery,Coffee Maker,1.0,408.49,14.76,UPI,Delivered,4.8,6.0,17.45,Desktop,Organic,12241.82,WELCOME10,348.2
49606,ORD1021276,CUST85622,2024-06-04,21.0,Kolkata,Sports,Novel,3.0,2062.87,9.75,Credit Card,Delivered,3.2,2.0,7.09,Mobile,Organic,6515.27,APP15,5585.22
49607,ORD1068444,CUST35960,2025-05-14,150.0,Jaipur,Electronics,Laptop Stand,3.0,216.25,28.67,Wallet,Delivered,4.6,3.0,5.43,Desktop,Direct,,NEWUSER,462.75
49608,ORD1038111,CUST21109,2024-10-05,22.0,Kolkata,Grocery,Wireless Headphones,1.0,1118.93,33.55,Net Banking,Delivered,4.8,3.0,3.92,Mobile,Email,2777.1,WELCOME10,743.53
49609,ORD1088834,CUST88907,2025-10-10,19.0,Lucknow,Fashion,Laptop Stand,1.0,996.82,19.13,Wallet,Returned,3.8,1.0,2.14,Mobile,Social,736.19,APP15,806.13
49610,ORD1052767,CUST31486,2025-01-20,31.0,Mumbai,Books,Running Shoes,1.0,1354.87,12.52,COD,Cancelled,5.0,2.0,3.34,Mobile,Paid Search,1801.13,NONE,1185.24
49611,ORD1024513,CUST56267,2024-06-27,31.0,Delhi,Books,Yoga Mat,1.0,418.92,2.1,Credit Card,Returned,4.8,2.0,2.78,Mobile,Direct,1610.14,NEWUSER,410.12
49612,ORD1009957,CUST55078,2024-03-13,57.0,Jaipur,Fashion,Novel,1.0,1288.2,3.24,UPI,Delivered,4.9,2.0,,Mobile,Paid Search,6022.28,NONE,1246.46
49613,ORD1055139,CUST25577,2025-02-06,22.0,Patna,Fashion,Organic Snacks,2.0,3654.29,22.83,cash on delivery,Delivered,3.8,4.0,3.94,Mobile,Organic,1175.95,SAVE20,5640.03
49614,ORD1009747,CUST50065,2024-03-12,24.0,Lucknow,Home & Kitchen,Face Serum,1.0,8695.33,17.78,Wallet,CANCELLED ,4.4,2.0,11.76,Mobile,Affiliate,2107.1,NONE,7149.3
49615,ORD1009220,CUST89810,2024-03-08,28.0,Lucknow,Beauty,Smart Watch,2.0,3431.24,14.37,UPI,Delivered,4.3,6.0,8.92,Mobile,Organic,5569.48,NEWUSER,5876.34
49616,ORD1048042,CUST35538,2024-12-16,20.0,Jaipur,Home & Kitchen,Novel,1.0,1742.21,7.6,Net Banking,Delivered,3.4,3.0,17.91,Tablet,Organic,5594.69,FESTIVE,1609.8
49617,ORD1038691,CUST44682,2024-10-09,27.0,Patna,Toys,Wireless Headphones,1.0,1718.39,10.91,COD,Delivered,5.0,5.0,10.58,Desktop,Direct,8369.36,SAVE20,1530.91
49618,ORD1062447,CUST94534,2025-03-31,42.0,Patna,Books,Organic Snacks,4.0,655.63,8.24,UPI,Delivered,3.4,6.0,5.6,Mobile,Paid Search,1598.37,NEWUSER,2406.42
49619,ORD1061339,CUST17388,12-35-2024,24.0,Chennai,Books,Bluetooth Speaker,1.0,460.04,23.88,COD,Delivered,3.7,5.0,5.22,Mobile,Organic,2000.92,APP15,350.18
49620,ORD1033418,CUST18161,2024-08-31,22.0,Indore,Electronics,Organic Snacks,2.0,2108.54,35.22,Net Banking,Shipped,4.4,1.0,8.11,,Organic,16996.94,NEWUSER,2731.82
49621,ORD1069733,CUST26470,2025-05-24,41.0,Delhi ,Grocery,Coffee Maker,1.0,616.87,20.8,Credit Card,Delivered,4.0,4.0,3.16,Mobile,Paid Search,2710.52,NEWUSER,488.56
49622,ORD1084198,CUST58537,2025-09-06,33.0,Lucknow,Electronics,Coffee Maker,2.0,3250.99,13.22,Credit Card,Delivered,4.7,1.0,,Mobile,Organic,10830.74,NEWUSER,5642.42
49623,ORD1088269,CUST88523,2025-10-06,27.0,Jaipur,Home & Kitchen,Wireless Headphones,4.0,355.28,19.66,Debit Card,Cancelled,3.8,8.0,1.93,Desktop,Organic,26591.34,NEWUSER,1141.73
49624,ORD1057486,CUST95118,2025-02-23,37.0,Mumbai,Home & Kitchen,Wireless Headphones,3.0,940.92,9.29,Net Banking,Shipped,4.4,1.0,10.84,Mobile,Email,37442.12,NONE,2560.53
49625,ORD1063974,CUST23132,2025-04-12,34.0,Ahmedabad,Books,Novel,2.0,5272.98,1.34,COD,Shipped,4.4,6.0,9.65,Mobile,Organic,1791.68,FESTIVE,10404.64
49626,ORD1048385,CUST33634,2024-12-19,38.0,Chennai,Home & Kitchen,Novel,2.0,3173.8,7.81,Net Banking,Delivered,4.6,5.0,6.81,Mobile,Organic,6537.78,WELCOME10,5851.85
49627,ORD1003884,CUST66141,2024-01-29,24.0,Ahmedabad,Sports,Laptop Stand,2.0,108.18,3.98,Credit Card,Delivered,4.2,7.0,13.26,Mobile,Organic,11720.63,WELCOME10,207.75
49628,ORD1088007,CUST32491,2025-10-04,23.0,Ahmedabad,Sports,Laptop Stand,2.0,1737.89,19.33,Debit Card,Processing,4.4,2.0,5.4,Mobile,Paid Search,2939.3,FESTIVE,2803.91
49629,ORD1062769,CUST98598,2025-04-03,40.0,,Grocery,,2.0,1484.72,23.3,Debit Card,Delivered,3.6,6.0,1.03,Mobile,Paid Search,2324.8,NONE,2277.56
49630,ORD1091499,CUST73378,2025-12-28,35.0,Ahmedabad,Books,Smart Watch,1.0,5960.74,12.35,UPI,Delivered,5.0,3.0,6.92,,Direct,1126.42,FESTIVE,5224.59
49631,ORD1046734,CUST22777,2024-12-07,25.0, delhi,Sports,Laptop Stand,2.0,428.82,11.89,Net Banking,Delivered,4.2,11.0,3.52,Mobile,Paid Search,15685.54,NEWUSER,755.67
49632,ORD1051901,CUST13635,2025-01-13,43.0,Patna,Beauty,Yoga Mat,2.0,1123.67,33.99,Net Banking,Delivered,4.1,3.0,27.33,Mobile,Direct,2094.76,NONE,1483.47
49633,ORD1050660,CUST68039,2025-01-04,42.0,Ahmedabad,Beauty,Laptop Stand,3.0,182.07,4.11,Wallet,Delivered,4.8,1.0,7.17,Desktop,Organic,4985.8,NONE,523.76
49634,ORD1098167,CUST97520,2025-12-17,25.0,Delhi,Electronics,Bluetooth Speaker,1.0,879.52,32.65,Wallet,Delivered,4.6,2.0,13.71,Mobile,Affiliate,,NEWUSER,592.36
49635,ORD1031195,CUST72806,2024-08-15,45.0,Bengaluru,Fashion,Yoga Mat,2.0,578.35,19.67,Wallet,Delivered,4.1,,18.18,Mobile,Organic,2976.96,FESTIVE,929.18
49636,ORD1045411,CUST85220,2024-11-27,44.0,Jaipur,Sports,Novel,1.0,4345.64,17.54,Credit Card,Delivered,5.0,4.0,7.22,Mobile,Affiliate,1110.31,NEWUSER,3583.41
49637,ORD1098809,CUST33869,2025-12-22,41.0,Bengaluru,Sports,Bluetooth Speaker,1.0,835.97,12.81,Credit Card,Delivered,4.4,5.0,3.82,Tablet,Affiliate,6890.15,NONE,728.88
49638,ORD1026103,CUST76810,2024-07-09,55.0,Patna,Beauty,Yoga Mat,,973.11,31.03,Wallet,Delivered,3.1,9.0,4.55,Mobile,Social,13812.77,,671.15
49639,ORD1098328,CUST83808,2025-12-18,23.0,Hyderabad,Electronics,Laptop Stand,1.0,1492.1,20.35,Credit Card,Delivered,3.8,3.0,2.23,Mobile,Affiliate,18383.88,SAVE20,1188.46
49640,ORD1033214,CUST26040,2024-08-30,33.0,Chennai,Fashion,Wireless Headphones,2.0,1120.07,15.23,Net Banking,Delivered,,7.0,6.62,Mobile,Social,19130.47,SAVE20,1898.97
49641,ORD1067455,CUST49312,2025-05-07,33.0,Indore,Home & Kitchen,Yoga Mat,1.0,3514.12,,Credit Card,Delivered,4.7,3.0,3.04,Mobile,Email,7877.4,NONE,3145.84
49642,ORD1086358,CUST11489,2025-09-22,26.0,Chennai,Toys,Bluetooth Speaker,1.0, 358.45 ,13.77,COD,Delivered,4.4,1.0,12.52,Mobile,Direct,2054.98,NONE,309.09
49643,ORD1083614,CUST81203,2025-09-02,24.0,Hyderabad,Books,Face Serum,1.0,477.21,20.26,Wallet,Delivered,4.9,7.0,2.6,Mobile,Organic,,SAVE20,380.53
49644,ORD1083225,CUST37528,2025-08-30,38.0,Jaipur,Home & Kitchen,Face Serum,1.0,500.55,32.01,UPI,Shipped,3.7,9.0,9.87,Desktop,Direct,7033.09,APP15,340.32
49646,ORD1033383,CUST88177,2024-08-31,37.0,Lucknow,Sports,Coffee Maker,1.0,5662.77,12.88,Debit Card,Processing,3.4,4.0,7.47,Mobile,Direct,804.94,NONE,4933.41
49647,ORD1016641,CUST88631,2024-05-01,29.0,Lucknow,Books,Face Serum,2.0,1440.35,17.35,UPI,Returned,3.4,3.0,10.63,Mobile,Organic,9418.73,FESTIVE,2380.9
49648,ORD1074781,CUST22118,2025-06-29,46.0,Lucknow,,Yoga Mat,3.0,544.38,22.48,COD,Delivered,,7.0,9.39,Mobile,Email,24599.16,APP15,1266.01
49649,ORD1006363,CUST81792,2024-02-16,32.0,Kolkata,Beauty,Novel,2.0,2577.41,16.75,Net Banking,Delivered,4.0,1.0,16.37,Mobile,Paid_Search,1363.99,FESTIVE,4291.39
49650,ORD1092424,CUST89325,2025-11-05,21.0,Jaipur,Home & Kitchen,Novel,2.0,1098.34,7.74,Wallet,Delivered,3.0,2.0,3.21,Mobile,Organic,19176.2,NEWUSER,2026.66
49651,ORD1097596,CUST76032,2025-12-13,27.0,Jaipur,Sports,Laptop Stand,5.0,1912.77,11.3,Credit Card,Processing,4.3,4.0,5.28,Mobile,Organic,4787.92,NEWUSER,8483.13
49652,ORD1060136,CUST72253,2025-03-14,38.0,Lucknow,Books,Smart Watch,2.0, 356.33,,UPI,Delivered,3.3,1.0,21.02,Mobile,Organic,2075.22,FESTIVE,603.12
49653,ORD1032573,CUST56745,2024-08-25,41.0,Indore,Fashion,Smart Watch,1.0,689.23,16.27,Debit Card,Delivered,,6.0,15.45,Mobile,Social,6602.9,SAVE20,577.09
49654,ORD1006917,CUST58301,2024-02-20,28.0,Bengaluru,Grocery,Bluetooth Speaker,1.0,3028.93,8.69,COD,Returned,3.7,5.0,17.48,Mobile,Paid Search,4736.24,WELCOME10,2765.72
49655,ORD1020170,CUST74597,2024-05-27,48.0,Ahmedabad,Toys,Novel,4.0,1186.06,4.57,UPI,Cancelled,2.9,6.0,11.32,Tablet,Organic,2796.18,NONE,4527.43
49656,ORD1098077,CUST47124,2025-12-16,30.0,Delhi ,electronics,Smart Watch,1.0,938.18,17.35,Wallet,Delivered,3.3,8.0,11.11,Tablet,Affiliate,5249.73,SAVE20,775.41
49657,ORD1004400,CUST60869,2024-02-02,32.0,Lucknow,Beauty,Wireless Headphones,1.0,1516.01,14.3,Wallet,Processing,4.2,2.0,5.19,Mobile,Organic,27834.35,APP15,1299.22
49658,ORD1015177,CUST99131,2024-04-20,30.0,Mumbai,Home & Kitchen,Bluetooth Speaker,3.0,1153.17,2.77,Net Banking,Delivered,4.0,2.0,3.81,Desktop,Paid Search,8024.63,NONE,3363.68
49659,ORD1072393,CUST14288,2025-06-12,43.0,Lucknow,Electronics,Wireless Headphones,1.0,658.68,20.89,Wallet,Delivered,4.5,2.0,24.37,Desktop,Direct,2458.09,SAVE20,521.08
49660,ORD1078911,CUST35897,2025-07-30,39.0,Lucknow,Electronics,Wireless Headphones,4.0,1182.12,10.94,Debit Card,Delivered,4.3,2.0,15.29,Mobile,Organic,3286.72,,4211.18
49661,ORD1064946,CUST50266,2025-04-19,37.0,Mumbai,Electronics,Organic Snacks,2.0,1137.0,17.56,Credit Card,Delivered,4.2,2.0,12.62,Mobile,Paid Search,76883.49,FESTIVE,1874.69
49662,ORD1035336,CUST25258,2024-09-14,43.0,Bengaluru,Home & Kitchen,Coffee Maker,1.0,1107.59,19.47,UPI,Delivered,4.5,3.0,13.66,Mobile,Organic,2950.36,SAVE20,891.94
49663,ORD1006993,CUST26181,2024-02-21,32.0,Patna,,Organic Snacks,2.0,1276.93,8.14,Debit Card,Delivered,3.9,5.0,6.49,Tablet,,2134.78,APP15,2345.98
49664,ORD1097019,CUST79914,2025-12-09,43.0,Ahmedabad,Toys,Laptop Stand,1.0,1112.42,7.09,Debit Card,,3.1,6.0,14.58,Desktop,Organic,17507.29,WELCOME10,1033.55
49665,ORD1028104,CUST91088,2024-07-24,40.0,Ahmedabad,Sports,Bluetooth Speaker,2.0,3407.5,26.79,Net Banking,Delivered,4.2,3.0,5.76,Desktop,Organic,2124.42,WELCOME10,4989.26
49666,ORD1037860,CUST68662,2024-10-03,35.0,Hyderabad,Books,Organic Snacks,2.0,4507.85,14.93,Debit Card,Shipped,4.0,1.0,3.19,Mobile,Social,8066.15,WELCOME10,7669.66
49667,ORD1030466,CUST64302,2024-08-10,33.0,Bengaluru,Books,Wireless Headphones,4.0,1991.66,16.69,Wallet,Delivered,3.1,1.0,25.07,Mobile,Email,4444.54,NEWUSER,6637.01
49668,ORD1009618,CUST78254,2024-03-11,18.0,Indore,Toys,Bluetooth Speaker,2.0,259.91,47.49,COD,Delivered,4.8,1.0,14.96,Mobile,Affiliate,1036403.94,FESTIVE,272.96
49669,ORD1079573,CUST90200,2025-08-03,23.0,Patna,Beauty,Running Shoes,2.0,921.52,10.89,UPI,Delivered,,8.0,4.29,Mobile,Affiliate,1333.74,FESTIVE,1642.33
49670,ORD1005286,CUST81959,2024-02-08,23.0,Delhi,Sports,Organic Snacks,2.0,286.68,34.06,UPI,Delivered,4.5,1.0,4.56,Desktop,Organic,6323.05,NONE,378.07
49671,ORD1012438,CUST57795,2024-03-31,26.0,Delhi,Fashion,Organic Snacks,4.0,1537.78,9.48,COD,Cancelled,3.4,2.0,12.12,Mobile,Organic,374.08,NEWUSER,5567.99
49672,ORD1034528,CUST56461,2024-09-09,37.0,Kolkata,Electronics,Organic Snacks,1.0,546.05,8.18,COD,Delivered,3.9,7.0,4.28,Mobile,Email,42248.19,APP15,501.38
49673,ORD1021866,CUST76881,2024-06-08,22.0,Patna,Grocery,Face Serum,1.0,668.26,26.07,Wallet,Delivered,4.5,4.0,2.88,Mobile,Organic,1869.81,NONE,494.04
49674,ORD1062673,CUST60390,2025-04-02,27.0,Delhi,Toys,Laptop Stand,3.0,689.25,4.23,Wallet,Delivered,5.0,4.0,15.29,Mobile,Affiliate,22113.01,WELCOME10,1980.28
49675,ORD1022081,CUST47730,2024-06-10,56.0,Mumbai,Books,Face Serum,1.0,4852.62,6.8,UPI,Shipped,4.3,4.0,9.96,Mobile,Paid Search,22812.62,WELCOME10,4522.64
49676,ORD1003694,CUST90237,2024-01-27,45.0,Ahmedabad,Electronics,Coffee Maker,3.0,213.07,15.73,UPI,Delivered,3.8,5.0,40.82,Mobile,Paid Search,5003.74,NEWUSER,538.66
49677,ORD1092870,CUST87231,2025-11-08,29.0,Kolkata,Fashion,Bluetooth Speaker,1.0,630.46,2.17,UPI,cancelled,3.3,2.0,42.47,Mobile,Organic,6442.97,WELCOME10,616.78
49678,ORD1013219,CUST33525,2024-04-06,29.0,Bengaluru,Toys,Smart Watch,1.0,459.5,9.0,Credit Card,Delivered,5.0,1.0,47.1,Mobile,Paid Search,24520.37,SAVE20,418.15
49679,ORD1062773,CUST23391,2025-04-03,50.0,Delhi,Home & Kitchen,Face Serum,2.0,1274.62,17.38,Debit Card,Delivered,3.4,4.0,41.18,Desktop,Direct,8034.15,FESTIVE,2106.18
49680,ORD1087350,CUST84596,2025-09-29,35.0,Ahmedabad,Grocery,Coffee Maker,1.0,12509.35,10.94,Debit Card,Delivered,4.1,,25.66,Tablet,Direct,17300.35,WELCOME10,11140.83
49681,ORD1081084,CUST74169,2025-08-14,35.0,Chennai,Home & Kitchen,Laptop Stand,2.0,80.05,7.56,Credit Card,Delivered,2.9,5.0,29.39,Mobile,Organic,2517.07,SAVE20,148.0
49682,ORD1034853,CUST12552,2024-09-11,33.0,Jaipur,Beauty,Novel,4.0,237.89,5.6,COD,Delivered,5.0,,1.75,Desktop,Organic,1255.19,FESTIVE,898.27
49683,ORD1049236,CUST50461,2024-12-25,34.0,Bombay,Fashion,Laptop Stand,1.0,832.34,11.8,UPI,Delivered,3.2,4.0,0.0,Mobile,Organic,,APP15,734.12
49684,ORD1077404,CUST21348,2025-07-19,33.0,Lucknow,Electronics,Face Serum,4.0,730.85,20.7,Credit Card,Delivered,3.2,2.0,1.51,Mobile,Paid Search,986.14,APP15,2318.26
49685,ORD1075374,CUST97088,2025-07-04,31.0,Chennai,Fashion,Coffee Maker,1.0,361.59,12.58,Credit Card,Returned,4.8,5.0,18.71,Mobile,Paid Search,,,316.1
49686,ORD1042029,CUST25325,2024-11-02,26.0,Pune,Grocery,Coffee Maker,1.0,1160.59,25.25,Wallet,Shipped,4.5,2.0,14.14,Desktop,Social,9225.39,APP15,867.54
49687,ORD1036036,CUST94274,2024-09-20,28.0,Mumbai,Sports,Yoga Mat,1.0,1058.31,7.15,UPI,Delivered,5.0,3.0,9.71,Mobile,Organic,1751.69,NONE,982.64
49688,ORD1015169,CUST18926,2024-04-20,52.0,Pune,Home & Kitchen,Laptop Stand,2.0,5680.28,7.42,UPI,Delivered,4.8,7.0,7.46,Mobile,Email,1208.71,APP15,10517.61
49689,ORD1033558,CUST18664,2024-09-01,18.0,Jaipur,Sports,Smart Watch,2.0,1568.07,11.72,Net Banking,Delivered,2.7,4.0,27.28,Mobile,Paid Search,29883.08,SAVE20,2768.58
49690,ORD1061504,CUST33256,2025-03-24,29.0,Ahmedabad,Home & Kitchen,Laptop Stand,4.0,913.01,13.74,Credit Card,Delivered,4.3,1.0,7.18,Mobile,Organic,6505.64,SAVE20,3150.25
49691,ORD1050465,CUST49745,2025-01-03,86.0,Hyderabad,Home & Kitchen,Novel,3.0,1180.39,15.31,Wallet,Delivered,4.4,4.0,5.36,desktop ,Affiliate,5983.01,FESTIVE,2999.02
49692,ORD1078965,CUST15072,2025-07-30,28.0,Indore,Fashion,Laptop Stand,1.0,2239.6,14.88,Net Banking,Delivered,5.0,2.0,7.05,Desktop,,,SAVE20,1906.35
49693,ORD1031210,CUST60819,2024-08-15,21.0,Mumbai,Home & Kitchen,Smart Watch,3.0,4958.71,9.38,UPI,Delivered,3.5,2.0,4.33,Mobile,Paid Search,2079.61,SAVE20,13480.75
49694,ORD1015441,CUST71130,2024-04-22,22.0,Bengaluru,Home & Kitchen,Yoga Mat,3.0,64.29,21.41,,Delivered,4.7,5.0,18.28,Desktop,Organic,974.32,FESTIVE,151.58
49695,ORD1009140,CUST98114,2024-03-07,37.0,Hyderabad,Sports,Laptop Stand,1.0,635.65,36.35,Wallet,Shipped,5.0,4.0,7.06,Mobile,Organic,6066.95,WELCOME10,404.59
49696,ORD1043180,CUST55434,2024-11-11,29.0,,Books,Novel,1.0,2271.96,18.26,Wallet,Shipped,4.2,2.0,11.53,Tablet,Organic,1646.87,APP15,1857.1
49697,ORD1037226,CUST62040,2024-09-28,23.0,Kolkata,Grocery,Running Shoes,1.0,211.08,8.06,Credit Card,Returned,4.3,6.0,3.86,Mobile,Organic,7581.73,APP15,194.07
49698,ORD1013437,CUST56001,2024-04-08,34.0,Bengaluru,Grocery,Smart Watch,2.0,1191.19,2.86,Credit Card,Delivered,4.4,6.0,4.27,Mobile,,2753.07,SAVE20,2314.24
49699,ORD1089956,CUST51042,2025-10-18,33.0,Ahmedabad,Books,Wireless Headphones,2.0,126.28,4.7,COD,Delivered,3.9,1.0,13.93,Desktop,Email,5653.62,FESTIVE,240.69
49700,ORD1070250,CUST12267,2025-05-27,26.0,Hyderabad,Electronics,Novel,1.0,1775.94,3.71,UPI,Delivered,2.9,2.0,5.39,Desktop,Organic,1379.95,NEWUSER,1710.05
49701,ORD1079374,CUST65928,2025-08-02,46.0,Mumbai,Toys,Organic Snacks,1.0,1000.68,10.14,COD,Delivered,4.2,3.0,6.43,Mobile,direct ,1636.27,FESTIVE,899.21
49702,ORD1038822,CUST77043,2024-10-10,30.0,Pune,Sports,Coffee Maker,1.0,816.31,9.7,Credit Card,Delivered,4.1,3.0,35.39,Mobile,Affiliate,2163.02,WELCOME10,737.13
49703,ORD1002371,CUST30565,2024-01-18,30.0,Ahmedabad,Fashion,Smart Watch,1.0,1492.34,6.78,UPI,Processing,3.5,4.0,10.56,Mobile,Social,35893.26,APP15,1391.16
